customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
1019,Bianca Lopez,ubenson@example.net,Japan,2021-02-24,Premium,11678.65
1020,Dana Williams,melissaphillips@example.org,Greece,2023-08-15,Standard,1846.69
1021,Mark Ramirez,melissaschmitt@example.com,Cote d'Ivoire,2022-08-16,Basic,39.75
1022,Rachel Gibbs,jacksonpaul@example.net,Sao Tome and Principe,2022-11-21,Basic,47.6
1023,Kathleen Marshall,jennifer87@example.net,Zimbabwe,2023-12-25,Basic,84.45
1024,Derrick Morales DVM,clarkpatricia@example.com,Tokelau,2023-08-21,Standard,801.35
1025,Daniel Coleman,xduncan@example.com,Mexico,2022-08-06,Standard,576.07
1026,Paul Phillips,jerry07@example.net,Nigeria,2022-06-30,Standard,2390.53
1027,Jerry Reynolds,linda54@example.com,Anguilla,2023-03-15,Basic,673.71
1028,David Brewer,rachel48@example.net,Mayotte,2024-01-15,Standard,243.75
1029,Rachel House,wilsonmichael@example.net,Cook Islands,2021-09-03,Basic,677.53
1030,Michael Wright,james92@example.net,Saint Vincent and the Grenadines,2022-02-20,Standard,1153.34
1031,Debbie Carrillo,lynn66@example.net,Saudi Arabia,2023-12-10,Standard,1808.81
1032,Kaitlyn Hunt,michelleperez@example.net,San Marino,2023-06-25,Basic,277.77
1033,David Matthews,dsharp@example.com,Somalia,2021-12-31,Standard,1992.95
1034,Ryan Patterson,cclark@example.net,Antarctica (the territory South of 60 deg S),2021-05-19,Basic,106.9
1035,Kenneth Anderson,porterdonna@example.com,Guadeloupe,2020-03-05,Standard,1771.69
1036,Jeffery Goodwin,mark09@example.org,Uzbekistan,2024-04-20,Standard,423.36
1037,William Gamble,nbaird@example.com,Bahrain,2024-09-08,Standard,1350.23
1038,Chelsea Rodriguez,tfowler@example.org,Chile,2023-07-09,Standard,691.84
1039,Juan Johnson,ocampbell@example.com,Palestinian Territory,2021-07-06,Standard,2186.98
1040,Jordan Wood,jacksonmichele@example.com,India,2024-10-21,Premium,9098.41
1041,Brian Herrera,ypaul@example.org,Bulgaria,2021-06-27,Premium,8386.11
1042,Emily Meyers,kmoore@example.com,Namibia,2024-03-30,Standard,1380.26
1043,Mitchell Stevens,adrianthomas@example.org,Sweden,2022-02-27,Standard,544.83
1044,Robert Fox,kstevens@example.org,Saint Pierre and Miquelon,2020-12-12,Standard,1352.71
1045,Matthew Ellison,not-an-email,Swaziland,2023-08-27,Premium,11133.03
1046,Casey Wright,qellis@example.org,Qatar,2022-04-13,Standard,1382.05
1047,Jennifer Bautista,nicolemoore@example.net,Mauritania,2023-10-02,Premium,12571.52
1048,Thomas Wolfe,reginajenkins@example.net,British Virgin Islands,2022-12-19,Basic,794.67
1049,Angela Garcia PhD,robert24@example.org,Madagascar,2023-07-15,Basic,721.56
1050,Alexander Fowler,vjames@example.com,Togo,2021-08-12,Standard,2437.55
1051,Andrew King,markgoodman@example.com,Kyrgyz Republic,2024-02-28,Standard,1069.06
1052,Joshua Allen,rtaylor@example.org,Chile,2020-05-04,Premium,3676.12
1053,Lisa Thompson,nicholspeter@example.org,Paraguay,2020-03-02,Standard,1710.37
1054,Megan Hernandez,gregory08@example.org,Kenya,2023-04-28,Premium,7675.34
1055,Sara Cain,myerskyle@example.org,Netherlands Antilles,2024-10-27,Standard,1066.6
1056,Raymond Wang,nicholasallen@example.org,Andorra,2023-10-27,Standard,1209.98
1057,William Rogers,erinbrown@example.org,South Georgia and the South Sandwich Islands,2024-09-05,Basic,777.77
1058,Mary Ramsey,perrydaniel@example.com,Gibraltar,2024-04-30,Standard,2351.44
1059,Chelsey Clark,hmcmillan@example.org,Croatia,2022-11-23,Standard,426.69
1060,Frank Smith,alexander37@example.org,Bahrain,2021-01-31,Basic,167.36
1061,Diana Hanson,jonesjeffery@example.com,Seychelles,2023-12-06,Basic,189.36
1062,Victoria Garcia,johnathandavis@example.com,Norfolk Island,2022-02-11,Standard,2713.02
1063,Megan Compton,martinreid@example.net,Ghana,2023-11-06,Standard,1308.51
1064,Mary Jones,franklinbrenda@example.com,Malawi,2023-05-10,Standard,894.05
1065,Crystal Matthews,hallchristina@example.org,Georgia,2024-09-18,Standard,1480.55
1066,Jeffrey Sanchez,brownnicholas@example.com,Cook Islands,2021-11-26,Basic,571.06
1067,Dan Johnson,vstevenson@example.org,Fiji,2023-11-01,Standard,2561.62
1068,Richard Williams,swong@example.org,Denmark,2020-06-12,Standard,469.92
1069,Erin Allen,knoxelizabeth@example.org,Spain,2024-07-09,Premium,14907.05
1070,Michelle Franklin,lboyd@example.com,Norfolk Island,2021-04-24,Standard,651.61
1071,Sergio Jones,brettbraun@example.org,Brunei Darussalam,2023-12-11,Basic,510.72
1072,Kevin Guerra,joelmiller@example.net,Lao People's Democratic Republic,2020-07-03,Standard,1240.07
1073,Nathan Sanchez,catherineturner@example.net,Kiribati,2023-12-27,Standard,110.85
1074,Christina Huffman,xmiller@example.com,Honduras,2020-06-16,Basic,63.33
1075,Jeremy Wagner,ywolf@example.com,Angola,2021-05-28,Basic,184.71
1076,Jessica Miller,brooke28@example.net,China,2022-08-13,Standard,2354.9
1077,John Chavez,ehart@example.org,Grenada,2020-05-27,Standard,520.02
1078,John Moore,adamhensley@example.net,Saint Kitts and Nevis,2024-04-15,Standard,1077.36
1079,Jared Perry,xwaller@example.com,Liechtenstein,2021-08-18,Standard,931.41
1080,William Jones,riddledavid@example.net,Central African Republic,2020-09-24,Standard,793.69
1081,Jeffrey Scott,william75@example.net,Azerbaijan,2024-06-24,Standard,1101.89
1082,Tammy Fitzgerald,timdorsey@example.com,Norfolk Island,2023-12-08,Basic,396.45
1083,Alyssa Wade,josegibson@example.net,Cameroon,2024-09-15,Basic,657.81
1084,Lance Lynn,alexanderwise@example.net,Rwanda,2023-05-16,Basic,240.97
1085,Jennifer Willis,stonejacob@example.com,Chad,2022-03-07,Basic,782.76
1086,Dawn Turner,uwillis@example.com,Sao Tome and Principe,2021-01-17,Basic,256.12
1087,Monica Davis,lisa43@example.net,Indonesia,2021-11-08,Basic,542.27
1088,Abigail Jackson,esmith@example.net,Israel,2023-05-11,Basic,411.22
1089,Mary Quinn,gregorylopez@example.org,Congo,2021-01-20,Standard,510.23
1090,Mr. Brian Bradley,jacobbrown@example.org,Sudan,2021-02-21,Standard,1512.35
1091,Deanna Barrera,nalexander@example.org,Trinidad and Tobago,2023-09-06,Standard,2342.76
1092,Angela Miller,hillmatthew@example.net,Dominica,2022-07-22,Standard,2158.52
1093,Michael Garcia,adamsstephanie@example.net,Myanmar,2021-01-04,Standard,2915.5
1094,Amanda Clark,bennettabigail@example.com,Venezuela,2024-07-24,Standard,2210.77
1095,Dr. Larry Rogers,yvonne35@example.net,Iran,2022-07-06,Standard,1274.84
1096,Anthony Kelly,linda07@example.net,Iran,2020-05-19,Standard,1865.53
1097,Stacy Taylor,meltonjoshua@example.net,Sao Tome and Principe,2020-09-09,Standard,626.19
1098,Isabella Montgomery,qrobertson@example.org,Afghanistan,2022-12-14,Basic,466.36
1099,Dr. Robin Smith,morgan57@example.org,New Caledonia,2021-12-30,Basic,271.14
1100,Dr. Robert Bailey,shatfield@example.org,Saint Martin,2021-09-30,Premium,12593.1
1101,Lawrence Joseph,andersonlaura@example.com,Syrian Arab Republic,2022-11-21,Premium,8147.24
1102,Kimberly Baxter,peggyfriedman@example.com,Panama,2022-02-09,Standard,1732.33
1103,Dana Jackson,garciavictoria@example.org,Central African Republic,2021-01-29,Basic,170.5
1104,Erin Reyes,jeffrey47@example.net,British Virgin Islands,2022-10-25,Basic,479.56
1105,Tammy Schultz,sdavis@example.com,Tunisia,2024-06-03,Premium,9997.79
1106,Kenneth Bradshaw,schneidernicholas@example.net,Samoa,2021-09-03,Basic,116.56
1107,Jane May,ostokes@example.com,Brazil,2021-12-23,Premium,11694.63
1108,Brian Peterson,juliewilson@example.com,Brunei Darussalam,2024-12-21,Standard,1310.03
1109,Tiffany Ray,collinsbrittany@example.org,Tanzania,2020-04-03,Basic,310.24
1110,Jeff Wise,aprilguzman@example.org,Botswana,2021-07-04,Premium,10957.52
1111,Joshua Murray,lisaphillips@example.org,Luxembourg,2023-10-18,Premium,10680.34
1112,Brittany Campbell,georgekyle@example.net,British Virgin Islands,2023-04-12,Standard,2678.1
1113,Ryan Berry,troypadilla@example.com,Bahamas,2021-08-15,Standard,2041.61
1114,Mrs. Samantha Clark,isabellawilliams@example.org,Togo,2022-04-13,Basic,353.21
1115,Mr. William Hopkins,vickiekelley@example.com,Jamaica,2020-10-29,Basic,379.86
1116,Wanda Todd,ujones@example.com,Finland,2023-03-11,Premium,11761.62
1117,Chloe Chase,hornjenna@example.com,Palau,2022-05-20,Premium,3627.81
1118,Chad Dominguez,phyllis33@example.net,Congo,2020-01-10,Basic,237.15
1119,Alexa Barber,gregoryvanessa@example.org,Honduras,2020-10-31,Standard,1570.43
1120,Jessica Skinner,davisterri@example.org,Western Sahara,2024-09-23,Basic,291.48
1121,William Santos,obooker@example.net,Iraq,2024-09-08,Standard,1410.28
1122,Bryan Sanders,hailey26@example.net,South Africa,2022-01-08,Premium,13083.54
1123,Ann Ford,phill@example.com,Heard Island and McDonald Islands,2024-04-27,Basic,675.33
1124,Bruce Martinez,andrewberry@example.net,Lesotho,2024-10-24,Premium,12704.02
1125,Patrick Bauer,patrickcooke@example.net,Jordan,2024-10-26,Standard,879.17
1126,Calvin Nguyen,richardhaynes@example.com,Moldova,2020-12-29,Standard,1828.54
1127,Rachel Moreno,stonebrenda@example.net,Svalbard & Jan Mayen Islands,2022-01-23,Standard,687.85
1128,Becky Mullins,whitecarol@example.org,Albania,2023-04-13,Standard,2264.22
1129,Rebecca Martinez,baileydelgado@example.org,Monaco,2020-11-27,Standard,862.73
1130,Paul Miller,huntermichael@example.net,Chile,2020-12-31,Basic,245.44
1131,Tony Smith,brandon84@example.net,Martinique,2022-08-12,Basic,585.67
1132,Kenneth Neal,catherine83@example.net,Bolivia,2024-03-25,Standard,1638.99
1133,Amanda Johnson,kevinwall@example.org,Netherlands,2022-01-16,Premium,12287.46
1134,Leslie Ramirez,qjones@example.com,Hong Kong,2024-02-06,Basic,311.87
1135,Carla Bryant,erica28@example.org,Barbados,2023-03-03,Basic,164.99
1136,Debra Schultz,jenniferelliott@example.net,Swaziland,2023-11-28,Standard,1559.36
1137,Carly Underwood,victoria66@example.org,Netherlands,2020-03-17,Standard,1337.7
1138,Devin Schmidt,ojones@example.org,Guyana,2020-08-04,Standard,1609.06
1139,Paula Thomas,joshuagarcia@example.org,Honduras,2022-12-31,Premium,7207.89
1140,Rachel Martinez,brianna71@example.net,Guernsey,2020-05-26,Standard,1989.84
1141,Sharon Arnold,mosleygeorge@example.com,Cocos (Keeling) Islands,2020-06-07,Standard,257.63
1142,Patrick Faulkner,iwoods@example.com,Algeria,2023-01-26,Basic,76.27
1143,Michelle Sandoval,nicholasmoss@example.org,Uruguay,2023-02-11,Basic,674.15
1144,Vanessa Zimmerman,erikabarnes@example.com,Cocos (Keeling) Islands,2021-10-03,Basic,695.8
1145,Hector Harrison,joshua68@example.net,Turkmenistan,2024-01-31,Standard,2184.79
1146,Crystal Reid,mezarichard@example.com,Tanzania,2021-07-19,Standard,1774.43
1147,Bobby Blair,martinbrian@example.net,France,2022-08-26,Basic,75.72
1148,Katherine Baxter,urhodes@example.org,Lesotho,2024-12-01,Basic,438.3
1149,Mr. Michael Patel Jr.,jensenrhonda@example.net,Albania,2022-10-03,Standard,992.24
1150,Michele Brady,virginiaguerrero@example.net,Poland,2022-12-18,Basic,37.56
1151,Lisa Oconnell,gregoryrichardson@example.org,Malaysia,2023-10-06,Premium,7077.46
1152,Anthony Simpson,nathanielwilson@example.net,Egypt,2020-04-05,Basic,553.98
1153,Sarah Hodge,kevin44@example.org,Afghanistan,2022-05-18,Premium,3124.06
1154,Laura Robinson,sarah80@example.com,Uganda,2023-07-03,Premium,12940.6
1155,Katherine Kelly,wmurphy@example.org,Albania,2024-02-07,Standard,2896.67
1156,Nathan Morales,garciatravis@example.org,Marshall Islands,2021-11-20,Premium,2213.31
1157,Brittany Martinez,xsmith@example.net,El Salvador,2021-02-14,Premium,13670.9
1158,James Evans,imcclain@example.com,Botswana,2024-03-08,Premium,12428.8
1159,Mary Gonzales MD,tsmith@example.org,Bouvet Island (Bouvetoya),2020-07-23,Standard,1147.8
1160,Andrew Foster,rachel23@example.com,Papua New Guinea,2024-01-17,Basic,570.67
1161,Mrs. Katherine Simpson,markduran@example.com,Macao,2020-05-05,Premium,6654.95
1162,Natalie Petersen,danielrodriguez@example.org,Brunei Darussalam,2022-11-24,Standard,2980.02
1163,Jonathan Saunders,brettgallegos@example.com,Nepal,2022-01-04,Basic,330.52
1164,Jessica Roberts,bmiller@example.org,Niger,2021-06-14,Premium,13591.49
1165,Jorge Wright,linvirginia@example.org,Papua New Guinea,2024-12-16,Premium,2713.88
1166,Christina Mccarthy,hayneswayne@example.org,Comoros,2021-06-12,Basic,248
1167,Leslie Walters MD,richardhill@example.org,Vanuatu,2023-02-12,Basic,687.88
1168,Alan Gonzalez,jamesalicia@example.net,North Macedonia,2023-10-19,Standard,431.89
1169,Courtney Simmons,hicksdawn@example.com,Bouvet Island (Bouvetoya),2023-08-17,Basic,453.83
1170,Douglas Bell,dwright@example.org,Armenia,2023-02-09,Premium,10197.57
1171,Matthew Morris,thomas91@example.com,Colombia,2023-10-24,Standard,2882.46
1172,John Cook,davisalexander@example.net,Sierra Leone,2023-05-11,Basic,277.22
1173,Erin Figueroa,julia98@example.net,Holy See (Vatican City State),2021-05-22,Standard,1785.55
1174,Donald Silva,eatondavid@example.net,Netherlands,2021-07-01,Basic,343.53
1175,Kevin Barr,jamesgriffin@example.org,Belarus,2024-08-12,Standard,300.9
1176,Lisa Turner,mmayo@example.net,Saint Helena,2022-05-15,Basic,118.59
1177,Carl Barnes,patricia85@example.com,Kiribati,2020-10-27,Standard,298.05
1178,Autumn Graham,gbarnes@example.org,Chad,2024-09-04,Standard,1811.42
1179,Melissa Anderson,sosabruce@example.net,Comoros,2020-01-19,Standard,134.4
1180,Jennifer Cohen,martinkaren@example.com,Monaco,2023-10-10,Standard,745.97
1181,Jennifer Nelson,adamarmstrong@example.net,Qatar,2023-09-03,Basic,405.45
1182,Timothy Hunt,kevin34@example.net,Ethiopia,2021-11-19,Premium,5453.13
1183,Carolyn Williams,kellybowman@example.com,Vanuatu,2024-05-23,Premium,3782.76
1184,Shane Williams,veronicaclark@example.org,Afghanistan,2023-03-31,Premium,869.5
1185,Mackenzie Compton,christopher84@example.net,Burkina Faso,2024-06-04,Premium,5509.92
1186,Logan Nguyen,garrettalex@example.com,Cyprus,2020-01-03,Basic,289.33
1187,Diana Scott,medinatiffany@example.net,Botswana,2020-02-17,Standard,229.86
1188,Melissa Bautista,molly98@example.org,Svalbard & Jan Mayen Islands,2024-09-29,Basic,424.05
1189,Frederick Harris,omoore@example.net,Saint Kitts and Nevis,2024-10-13,Premium,10639.49
1190,Charles Mendoza,lwhite@example.org,Comoros,2022-11-21,Standard,1952.33
1191,Terri White,andrew22@example.com,Poland,2021-10-02,Standard,1932.39
1192,Andrea Jones,spencerbrewer@example.com,Bolivia,2020-01-15,Standard,1034.93
1193,Breanna Christensen,morrisonnicholas@example.org,Bouvet Island (Bouvetoya),2020-05-30,Basic,150.69
1194,Pamela Newman,andersonkayla@example.com,Cambodia,2023-11-13,Basic,572.96
1195,Linda Sparks,rosariodaniel@example.net,Svalbard & Jan Mayen Islands,2024-12-23,Basic,521.83
1196,Michael Harris,cmalone@example.org,Gambia,2023-02-16,Premium,3051.24
1197,Christopher Brown,courtney10@example.org,Bosnia and Herzegovina,2020-04-13,Standard,2237.24
1198,Ashley Tanner,othomas@example.org,Denmark,2023-05-07,Standard,1519.29
1199,Charles Rios,sandracohen@example.net,Turks and Caicos Islands,2020-07-24,Standard,583.01
1200,Stephanie Vasquez,walkerstephanie@example.com,Guinea-Bissau,2021-09-13,Basic,231.97
1201,Gene Ward,huangcassandra@example.org,Japan,2022-06-15,Standard,1287.26
1202,Linda Shelton,patriciamcdaniel@example.net,Svalbard & Jan Mayen Islands,2023-10-27,Standard,2137.87
1203,Shawn Nelson,qstanley@example.net,South Georgia and the South Sandwich Islands,2024-08-11,Basic,539.34
1204,Aaron Fitzpatrick,kimberlythomas@example.org,Iceland,2023-09-14,Basic,538.83
1205,Robert Bray,wilsonronald@example.net,Fiji,2023-07-19,Premium,8017.12
1206,Frank Anderson,fgomez@example.com,Liberia,2023-01-20,Premium,3368.34
1207,Jennifer Leon,devon36@example.com,Mexico,2023-12-09,Standard,2896.37
1208,Joseph Patel PhD,tmiller@example.com,Malta,2024-03-19,Standard,1452.8
1209,Melissa Goodman,youngaaron@example.org,Guyana,2024-06-03,Standard,2994.18
1210,Tina Mccall,pruittmichael@example.org,French Polynesia,2024-09-01,Standard,1509.97
1211,Russell Arnold,osanchez@example.org,San Marino,2024-09-09,Basic,515.03
1212,Victor Padilla,squinn@example.com,Holy See (Vatican City State),2023-08-16,Basic,189.81
1213,Brian Perkins,kmonroe@example.org,Cameroon,2024-07-23,Standard,1414.73
1214,Bob Jones,lhernandez@example.com,Samoa,2020-03-27,Standard,2382.89
1215,Joseph Rush,vjenkins@example.com,Slovenia,2020-03-29,Standard,2374.87
1216,Alexis Rodriguez,ibarraantonio@example.org,Macao,2021-08-17,Standard,1998.92
1217,James Henderson,qspencer@example.net,Macao,2020-05-11,Standard,928.65
1218,Darren Huynh,teresa86@example.org,Samoa,2023-06-24,Standard,1463.14
1219,Manuel Robinson,lynndaugherty@example.net,Tajikistan,2023-05-04,Standard,815.08
1220,Michael Woods,kwilcox@example.org,Spain,2020-11-27,Premium,1802.83
1221,Jeff Nelson,millercarrie@example.com,Antarctica (the territory South of 60 deg S),2020-03-22,Premium,3552.45
1222,Christopher Rodriguez,carlaavila@example.com,Comoros,2020-08-19,Standard,1782.68
1223,Margaret Johnson,christopher99@example.org,Mongolia,2020-06-10,Basic,213.55
1224,Mrs. Amber Davis,alan54@example.com,Macao,2022-03-17,Standard,2597.23
1225,Paul Swanson,jacquelinedavis@example.com,Ukraine,2024-06-02,Premium,13885.09
1226,Ashlee Aguirre,andrewflynn@example.com,Namibia,2022-08-17,Basic,507.97
1227,Amanda Martin,omiller@example.org,Zambia,2023-11-13,Standard,2749.08
1228,Stacey Aguirre,kaylamartin@example.net,Maldives,2020-01-29,Standard,2586.64
1229,Lisa Mills PhD,vfloyd@example.com,Guyana,2024-09-02,Basic,427.82
1230,Teresa Williams,nallen@example.net,Belarus,2023-03-06,Premium,7067.43
1231,Latasha Gamble,ballarddouglas@example.com,Mexico,2022-08-12,Standard,2330.74
1232,Rebecca Jacobson,udavis@example.org,Vietnam,2022-05-30,Standard,1588.11
1233,Barry Ray,christopher27@example.com,Lebanon,2021-01-28,Premium,1343.57
1234,Pamela Ramos,shelbybonilla@example.com,Armenia,2020-11-17,Standard,465.94
1235,Dustin Ortiz,scotthunt@example.net,Zambia,2021-08-19,Standard,1166.43
1236,Bradley Gutierrez,rbaker@example.org,Niger,2021-04-04,Premium,13440.03
1237,Amy Gibbs,mooredaniel@example.com,Cayman Islands,2020-12-10,Standard,1026.84
1238,Sarah Walker,wcaldwell@example.com,Lao People's Democratic Republic,2021-03-12,Standard,746.74
1239,Stephanie Marshall,whitedaniel@example.com,Seychelles,2022-01-05,Premium,9447.76
1240,James Brown,wendy73@example.net,Saint Vincent and the Grenadines,2022-09-24,Premium,8215.85
1241,Donald Johnson,stacythomas@example.org,Ghana,2022-04-14,Basic,796.3
1242,Victoria Schroeder,mayermichael@example.com,Lebanon,2024-10-05,Standard,2528.45
1243,Daniel Johnson,onelson@example.org,Belize,2024-06-29,Standard,1161.55
1244,Donald Miller,hsavage@example.org,Paraguay,2024-01-11,Premium,8906.86
1245,Cathy Brown,wpeterson@example.com,Chad,2024-02-28,Standard,2374.63
1246,Tom Olson,tammykim@example.net,Montserrat,2021-10-04,Standard,598.31
1247,Adam Logan,christiancontreras@example.net,Cameroon,2024-04-27,Standard,212.21
1248,William Mcmillan,alexis72@example.com,Tonga,2021-01-30,Standard,1865.93
1249,Ricky Craig,abigail07@example.org,North Macedonia,2022-09-19,Basic,2.69
1250,Wayne Davis,julielopez@example.net,Mayotte,2023-06-11,Basic,408.63
1251,Lindsay Robinson,stephaniebonilla@example.net,Zimbabwe,2022-07-18,Premium,11989.52
1252,Robert Smith,wayne17@example.net,Korea,2021-11-19,Premium,1063.92
1253,Guy Clayton,wmills@example.com,Brazil,2020-11-27,Premium,9493.03
1254,Judy Brooks,amyjames@example.net,Portugal,2020-03-29,Standard,1815.75
